Quarter,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator,% Value,Rank,Rank_Region,Region_Size,Months Covered,Covered Months,Missing Months,Is Complete
Q2 (2025/26),Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,3578,4116,0.869,3,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RMC,BOLTON NHS FOUNDATION TRUST,3162,3672,0.861,4,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1803,2120,0.85,5,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,R1F,ISLE OF WIGHT NHS TRUST,962,1137,0.846,6,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,3231,3817,0.846,6,2,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2515,2978,0.845,8,1,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,3164,3752,0.843,9,2,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3365,3995,0.842,10,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,4869,5849,0.832,11,3,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1985,2397,0.828,12,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,2768,3346,0.827,13,3,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1902,2304,0.826,14,3,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,4607,5592,0.824,15,3,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,6811,8264,0.824,15,1,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,4418,5369,0.823,17,2,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,4081,4966,0.822,18,4,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2666,3246,0.821,19,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4837,5930,0.816,20,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5323,6557,0.812,21,6,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,3887,4785,0.812,21,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,4848,5981,0.811,23,3,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,6063,7487,0.81,24,7,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,3748,4629,0.81,24,2,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,1759,2172,0.81,24,3,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,5178,6393,0.81,24,4,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5571,6898,0.808,28,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,2461,3055,0.806,29,5,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4539,5658,0.802,30,4,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2268,2827,0.802,30,3,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,3966,4954,0.801,32,6,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,3371,4210,0.801,32,5,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,4248,5309,0.8,34,7,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,4360,5465,0.798,35,8,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1769,2217,0.798,35,6,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,1700,2138,0.795,37,6,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2703,3406,0.794,38,4,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,1118,1411,0.792,39,7,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,3826,4837,0.791,40,8,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,3072,3890,0.79,41,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2730,3468,0.787,42,8,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",4436,5646,0.786,43,9,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,4487,5728,0.783,44,5,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,3225,4117,0.783,44,9,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,5189,6671,0.778,46,5,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1061,1367,0.776,47,7,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,3691,4765,0.775,48,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2578,3328,0.775,48,6,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,3468,4485,0.773,50,10,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,3274,4233,0.773,50,6,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RVJ,NORTH BRISTOL NHS TRUST,4688,6069,0.772,52,7,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,8774,11397,0.77,53,10,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2863,3722,0.769,54,8,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,1693,2202,0.769,54,11,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3593,4684,0.767,56,9,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2019,2631,0.767,56,7,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,5051,6587,0.767,56,12,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5338,6970,0.766,59,8,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4177,5455,0.766,59,9,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5922,7744,0.765,61,10,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2513,3290,0.764,62,11,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,6874,9015,0.763,63,11,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,4966,6516,0.762,64,10,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1853,2436,0.761,65,12,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,6578,8665,0.759,66,11,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2643,3483,0.759,66,6,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1989,2625,0.758,68,13,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2764,3648,0.758,68,13,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,5410,7147,0.757,70,12,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5652,7480,0.756,71,7,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,6488,8588,0.755,72,8,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2934,3891,0.754,73,12,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,4690,6236,0.752,74,13,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,4334,5773,0.751,75,13,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1511,2014,0.75,76,14,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,1909,2545,0.75,76,8,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,6324,8427,0.75,76,14,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,3256,4351,0.748,79,15,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2097,2811,0.746,80,15,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2136,2867,0.745,81,16,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,6470,8694,0.744,82,17,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,8288,11165,0.742,83,9,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,5395,7284,0.741,84,13,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4233,5718,0.74,85,9,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,6703,9099,0.737,86,10,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RPA,MEDWAY NHS FOUNDATION TRUST,2739,3723,0.736,87,16,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RH5,SOMERSET NHS FOUNDATION TRUST,3758,5108,0.736,87,9,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,9041,12312,0.734,89,17,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,4257,5816,0.732,90,15,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1602,2193,0.731,91,10,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,2129,2947,0.722,92,11,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,3256,4512,0.722,92,11,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1945,2693,0.722,92,14,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RJN,EAST CHESHIRE NHS TRUST,1132,1591,0.712,95,13,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,3400,4798,0.709,96,16,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2327,3302,0.705,97,10,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2529,3586,0.705,97,14,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2627,3737,0.703,99,11,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1774,2542,0.698,100,11,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,3257,4671,0.697,101,15,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1511,2172,0.696,102,15,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,2718,3924,0.693,103,12,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2187,3174,0.689,104,16,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3022,4450,0.679,105,17,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6212,9239,0.672,106,18,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,2989,4498,0.665,107,17,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2848,4297,0.663,108,13,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2687,4107,0.654,109,18,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,3719,5684,0.654,109,19,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1819,2812,0.647,111,19,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1687,2606,0.647,111,12,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,4373,6856,0.638,113,16,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,8903,14246,0.625,114,13,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2664,4294,0.62,115,17,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1848,3254,0.568,116,20,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1640,2950,0.556,117,20,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,2859,5564,0.514,118,21,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,147,147,1,1,1,20,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,220,220,1,1,1,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RKE,WHITTINGTON HEALTH NHS TRUST,101,101,1,1,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,436,437,0.998,4,1,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,199,200,0.995,5,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,374,376,0.995,5,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North West,RJN,EAST CHESHIRE NHS TRUST,162,163,0.994,7,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,313,315,0.994,7,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,359,362,0.992,9,2,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,427,431,0.991,10,3,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,113,114,0.991,10,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,368,372,0.989,12,6,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,464,469,0.989,12,1,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,360,365,0.986,14,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,R1H,BARTS HEALTH NHS TRUST,1081,1099,0.984,15,7,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RCF,AIREDALE NHS FOUNDATION TRUST,229,233,0.983,16,4,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South East,RPA,MEDWAY NHS FOUNDATION TRUST,457,465,0.983,16,3,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,331,337,0.982,18,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,905,922,0.982,18,5,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1476,1505,0.981,20,1,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,206,210,0.981,20,2,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1583,1615,0.98,22,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,728,744,0.978,23,6,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,133,136,0.978,23,3,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,603,617,0.977,25,7,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,649,664,0.977,25,4,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,432,442,0.977,25,2,13,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",736,755,0.975,28,8,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,822,844,0.974,29,8,21,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North West,RMC,BOLTON NHS FOUNDATION TRUST,287,295,0.973,30,5,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1567,1611,0.973,30,9,17,2,"Jul, Aug",Sep,No
Q2 (2025/26),Cancer,31 Days,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,537,552,0.973,30,9,21,2,"Jul, Aug",Sep,No
